-52,-2,1.155389658
-52,0,1.153532532
-52,2,1.151312215
-52,4,1.149909043
-52,6,1.14931563
-52,8,1.149521381
-52,10,1.150518742
-52,12,1.152303125
-52,14,1.154872859
-52,16,1.158229162
-52,18,1.162376145
-52,20,1.167320837
-52,22,1.173073237
-52,24,1.17964639
-52,26,1.187056494
-52,28,1.195323037
-52,30,1.204468959
-52,32,1.214520854
-52,34,1.225509211
-52,36,1.237468688
-52,38,1.250438441
-52,40,1.264462506
-52,42,1.27959023
-52,44,1.295876786
-52,46,1.313383754
-52,48,1.332179798
-52,50,1.35234145
-52,52,1.373954015
-52,54,1.397112619
-52,56,1.421923434
-52,58,1.4485051
-52,60,1.476990394
-52,62,1.507528177
-52,64,1.540285706
-52,66,1.575451348
-52,68,1.613237821
-52,70,1.653886054
-52,72,1.697669818
-52,74,1.744901316
-52,76,1.795937967
-52,78,1.851190687
-50,-80,3.206227812
-50,-78,2.970647637
-50,-76,2.769620823
-50,-74,2.596314937
-50,-72,2.445589092
-50,-70,2.313501295
-50,-68,2.196978507
-50,-66,2.093589976
-50,-64,2.001388016
-50,-62,1.918793923
-50,-60,1.844514762
-50,-58,1.777481718
-50,-56,1.716803753
-50,-54,1.661732306
-50,-52,1.611634104
-50,-50,1.565969966
-50,-48,1.524278134
-50,-46,1.486161031
-50,-44,1.451274659
-50,-42,1.419320038
-50,-40,1.390036245
-50,-38,1.363194718
-50,-36,1.338594558
-50,-34,1.316058643
-50,-32,1.295430385
-50,-30,1.276571015
-50,-28,1.259357301
-50,-26,1.243679618
-50,-24,1.229440309
-50,-22,1.216552294
-50,-20,1.204937879
-50,-18,1.194527735
-50,-16,1.185260026
-50,-14,1.17707965
-50,-12,1.169937599
-50,-10,1.163790391
-50,-8,1.158599596
-50,-6,1.154331416
-50,-4,1.150956334
-50,-2,1.148448803
-50,0,1.146786992
-50,2,1.144759702
-50,4,1.143541451
-50,6,1.143125399
-50,8,1.143501722
-50,10,1.144663594
-50,12,1.146607113
-50,14,1.149331259
-50,16,1.15283788
-50,18,1.157131689
-50,20,1.162220307
-50,22,1.16811431
-50,24,1.17482732
-50,26,1.18237611
-50,28,1.190780749
-50,30,1.200064771
-50,32,1.210255381
-50,34,1.221383703
-50,36,1.233485063
-50,38,1.246599323
-50,40,1.260771271
-50,42,1.27605107
-50,44,1.29249477
-50,46,1.310164914
-50,48,1.329131224
-50,50,1.349471403
-50,52,1.37127206
-50,54,1.394629784
-50,56,1.41965239
-50,58,1.446460385
-50,60,1.475188664
-50,62,1.505988519
-50,64,1.539029993
-50,66,1.574504682
-50,68,1.612629049
-50,70,1.653648396
-50,72,1.69784163
-50,74,1.745527015
-50,76,1.797069167
-50,78,1.852887599
-48,-80,3.119416335
-48,-78,2.89629206
-48,-76,2.705179206
-48,-74,2.539889893
-48,-72,2.395736113
-48,-70,2.269101558
-48,-68,2.157152216
-48,-66,2.057635941
-48,-64,1.968740657
-48,-62,1.888992101
-48,-60,1.817178821
-48,-58,1.752296318
-48,-56,1.693504859
-48,-54,1.640097213
-48,-52,1.591473691
-48,-50,1.547122634
-48,-48,1.506605006
-48,-46,1.469542124
-48,-44,1.435605799
-48,-42,1.404510366
-48,-40,1.376006176
-48,-38,1.349874269
-48,-36,1.32592196
-48,-34,1.303979194
-48,-32,1.283895484
-48,-30,1.265537357
-48,-28,1.248786193
-48,-26,1.233536401
-48,-24,1.219693867
-48,-22,1.207174634
-48,-20,1.195903768
-48,-18,1.185814394
-48,-16,1.176846858
-48,-14,1.168948013
-48,-12,1.1620706
-48,-10,1.156172716
-48,-8,1.151217358
-48,-6,1.147172021
-48,-4,1.144008366
-48,-2,1.141701922
-48,0,1.140231851
-48,2,1.138394257
-48,4,1.13735801
-48,6,1.137116798
-48,8,1.137661552
-48,10,1.138986157
-48,12,1.141087383
-48,14,1.143964856
-48,16,1.14762104
-48,18,1.152061252
-48,20,1.157293697
-48,22,1.163329533
-48,24,1.170182958
-48,26,1.177871326
-48,28,1.186415293
-48,30,1.195838996
-48,32,1.206170266
-48,34,1.217440876
-48,36,1.229686838
-48,38,1.242948744
-48,40,1.25727216
-48,42,1.272708092
-48,44,1.289313505
-48,46,1.307151945
-48,48,1.326294241
-48,50,1.346819319
-48,52,1.368815156
-48,54,1.392379875
-48,56,1.417623022
-48,58,1.444667065
-48,60,1.473649133
-48,62,1.504723077
-48,64,1.538061889
-48,66,1.573860569
-48,68,1.612339545
-48,70,1.653748747
-48,72,1.698372523
-48,74,1.746535563
-48,76,1.79861012
-48,78,1.855024841
-46,-80,3.037777048
-46,-78,2.826086827
-46,-76,2.64412579
-46,-74,2.486272695
-46,-72,2.348240999
-46,-70,2.226705215
-46,-68,2.119046138
-46,-66,2.023173047
-46,-64,1.937397045
-46,-62,1.860339172
-46,-60,1.790862634
-46,-58,1.728022079
-46,-56,1.671025118
-46,-54,1.619202773
-46,-52,1.571986532
-46,-50,1.528890351
-46,-48,1.489496391
-46,-46,1.453443633
-46,-44,1.420418707
-46,-42,1.390148445
-46,-40,1.362393806
-46,-38,1.336944872
-46,-36,1.313616717
-46,-34,1.292245959
-46,-32,1.272687891
-46,-30,1.254814059
-46,-28,1.23851022
-46,-26,1.223674621
-46,-24,1.210216518
-46,-22,1.198054929
-46,-20,1.187117558
-46,-18,1.177339869
-46,-16,1.168664299
-46,-14,1.161039572
-46,-12,1.154420109
-46,-10,1.148765525
-46,-8,1.144040184
-46,-6,1.14021283
-46,-4,1.13725626
-46,-2,1.135147048
-46,0,1.133865312
-46,2,1.132214245
-46,4,1.131357237
-46,6,1.131288489
-46,8,1.13199967
-46,10,1.133485359
-46,12,1.135742991
-46,14,1.138772825
-46,16,1.142577938
-46,18,1.147164244
-46,20,1.152540535
-46,22,1.158718547
-46,24,1.165713058
-46,26,1.173542009
-46,28,1.182226652
-46,30,1.19179174
-46,32,1.202265737
-46,34,1.213681087
-46,36,1.226074505
-46,38,1.239487335
-46,40,1.253965952
-46,42,1.269562233
-46,44,1.2863341
-46,46,1.304346141
-46,48,1.323670339
-46,50,1.344386905
-46,52,1.366585249
-46,54,1.390365101
-46,56,1.415837828
-46,58,1.44312796
-46,60,1.472374981
-46,62,1.503735441
-46,64,1.53738544
-46,66,1.573523578
-46,68,1.612374471
-46,70,1.65419295
-46,72,1.699269122
-46,74,1.747934492
-46,76,1.800569419
-46,78,1.857612247
-44,-80,2.960891414
-44,-78,2.759720339
-44,-76,2.586223543
-44,-74,2.435279628
-44,-72,2.302959007
-44,-70,2.186196563
-44,-68,2.082566587
-44,-66,1.990124551
-44,-64,1.907293659
-44,-62,1.832782063
-44,-60,1.765521477
-44,-58,1.704621017
-44,-56,1.649332036
-44,-54,1.599021007
-44,-52,1.553148389
-44,-50,1.511251999
-44,-48,1.472933793
-44,-46,1.437849287
-44,-44,1.405699
-44,-42,1.376221512
-44,-40,1.349187762
-44,-38,1.324396363
-44,-36,1.301669707
-44,-34,1.280850733
-44,-32,1.261800202
-44,-30,1.244394422
-44,-28,1.22852331
-44,-26,1.214088759
-44,-24,1.201003236
-44,-22,1.189188597
-44,-20,1.178575061
-44,-18,1.169100331
-44,-16,1.160708845
-44,-14,1.153351118
-44,-12,1.146983186
-44,-10,1.141566117
-44,-8,1.1370656
-44,-6,1.133451578
-44,-4,1.130697946
-44,-2,1.128782287
-44,0,1.127685648
-44,2,1.126218098
-44,4,1.125537714
-44,6,1.125639196
-44,8,1.126514933
-44,10,1.128160188
-44,12,1.130573048
-44,14,1.133754399
-44,16,1.137707926
-44,18,1.142440134
-44,20,1.147960401
-44,22,1.154281046
-44,24,1.161417431
-44,26,1.169388088
-44,28,1.178214875
-44,30,1.187923169
-44,32,1.198542088
-44,34,1.210104759
-44,36,1.222648623
-44,38,1.236215802
-44,40,1.250853506
-44,42,1.266614519
-44,44,1.283557754
-44,46,1.301748891
-44,48,1.321261117
-44,50,1.342175987
-44,52,1.36458441
-44,54,1.388587809
-44,56,1.414299459
-44,58,1.441846061
-44,60,1.47136958
-44,62,1.503029408
-44,64,1.537004926
-44,66,1.573498538
-44,68,1.612739284
-44,70,1.65498718
-44,72,1.700538434
-44,74,1.749731774
-44,76,1.802956159
-44,78,1.860660236
-42,-80,2.88838531
-42,-78,2.696911809
-42,-76,2.531257369
-42,-74,2.386742954
-42,-72,2.259757263
-42,-70,2.147468876
-42,-68,2.047626767
-42,-66,1.958419077
-42,-64,1.878371215
-42,-62,1.80627108
-42,-60,1.741113346
-42,-58,1.68205736
-42,-56,1.628394938
-42,-54,1.579525441
-42,-52,1.534936278
-42,-50,1.494187517
-42,-48,1.456899616
-42,-46,1.422743574
-42,-44,1.39143295
-42,-42,1.362717365
-42,-40,1.336377161
-42,-38,1.312218995
-42,-36,1.290072182
-42,-34,1.269785633
-42,-32,1.251225299
-42,-30,1.234272003
-42,-28,1.218819615
-42,-26,1.204773498
-42,-24,1.192049178
-42,-22,1.180571218
-42,-20,1.170272239
-42,-18,1.161092087
-42,-16,1.152977113
-42,-14,1.145879552
-42,-12,1.139756989
-42,-10,1.134571893
-42,-8,1.130291223
-42,-6,1.126886083
-42,-4,1.124331429
-42,-2,1.122605819
-42,0,1.121691204
-42,2,1.120404314
-42,4,1.119898087
-42,6,1.120167705
-42,8,1.121206262
-42,10,1.123009692
-42,12,1.125576727
-42,14,1.12890887
-42,16,1.133010411
-42,18,1.137888446
-42,20,1.143552937
-42,22,1.150016788
-42,24,1.157295949
-42,26,1.165409552
-42,28,1.17438007
-42,30,1.184233518
-42,32,1.194999681
-42,34,1.206712388
-42,36,1.219409831
-42,38,1.233134931
-42,40,1.247935766
-42,42,1.263866063
-42,44,1.280985765
-42,46,1.299361689
-42,48,1.319068285
-42,50,1.340188508
-42,52,1.362814845
-42,54,1.38705049
-42,56,1.413010725
-42,58,1.440824535
-42,60,1.470636493
-42,62,1.502608993
-42,64,1.536924873
-42,66,1.573790552
-42,68,1.613439749
-42,70,1.656137964
-42,72,1.702187867
-42,74,1.751935841
-42,76,1.805779967
-42,78,1.86417984
-40,-80,2.819923315
-40,-78,2.637407569
-40,-76,2.479031652
-40,-74,2.340509232
-40,-72,2.218513587
-40,-70,2.110423558
-40,-68,2.014146162
-40,-66,1.927990166
-40,-64,1.850574318
-40,-62,1.780759647
-40,-60,1.717598765
-40,-58,1.660297402
-40,-56,1.60818485
-40,-54,1.560691014
-40,-52,1.517328399
-40,-50,1.477677841
-40,-48,1.441377105
-40,-46,1.408111704
-40,-44,1.377607444
-40,-42,1.349624334
-40,-40,1.323951578
-40,-38,1.30040343
-40,-36,1.278815743
-40,-34,1.259043091
-40,-32,1.24095634
-40,-30,1.224440602
-40,-28,1.209393506
-40,-26,1.195723717
-40,-24,1.183349678
-40,-22,1.172198533
-40,-20,1.162205201
-40,-18,1.153311575
-40,-16,1.145465843
-40,-14,1.138621889
-40,-12,1.132738784
-40,-10,1.127780346
-40,-8,1.12371476
-40,-6,1.120514248
-40,-4,1.118154793
-40,-2,1.1166159
-40,0,1.115880395
-40,2,1.114771463
-40,4,1.114437069
-40,6,1.114872863
-40,8,1.116072635
-40,10,1.118032977
-40,12,1.120753255
-40,14,1.124235587
-40,16,1.12848486
-40,18,1.133508762
-40,20,1.13931784
-40,22,1.145925585
-40,24,1.153348543
-40,26,1.161606451
-40,28,1.170722411
-40,30,1.180723086
-40,32,1.191638946
-40,34,1.203504543
-40,36,1.21635884
-40,38,1.230245588
-40,40,1.245213763
-40,42,1.26131807
-40,44,1.278619528
-40,46,1.297186139
-40,48,1.317093668
-40,50,1.338426544
-40,52,1.361278899
-40,54,1.385755789
-40,56,1.411974605
-40,58,1.440066733
-40,60,1.470179494
-40,62,1.50247844
-40,64,1.537150061
-40,66,1.574405012
-40,68,1.61448196
-40,70,1.657652204
-40,72,1.704225255
-40,74,1.754555611
-40,76,1.809051036
-40,78,1.868182753
-38,-80,2.755203851
-38,-78,2.580977891
-38,-76,2.429368113
-38,-74,2.296437839
-38,-72,2.17911545
-38,-70,2.074969401
-38,-68,1.982049992
-38,-66,1.898775868
-38,-64,1.823851168
-38,-62,1.756204077
-38,-60,1.694940605
-38,-58,1.639309361
-38,-56,1.588674388
-38,-54,1.542493991
-38,-52,1.500304065
-38,-50,1.461704847
-38,-48,1.426350306
-38,-46,1.393939573
-38,-44,1.364209961
-38,-42,1.336931262
-38,-40,1.311901037
-38,-38,1.288940715
-38,-36,1.267892337
-38,-34,1.248615839
-38,-32,1.230986749
-38,-30,1.214894258
-38,-28,1.200239566
-38,-26,1.186934485
-38,-24,1.174900239
-38,-22,1.164066437
-38,-20,1.154370193
-38,-18,1.145755364
-38,-16,1.138171894
-38,-14,1.13157525
-38,-12,1.125925936
-38,-10,1.121189065
-38,-8,1.117334005
-38,-6,1.114334059
-38,-4,1.112166203
-38,-2,1.11081086
-38,0,1.110251707
-38,2,1.109318178
-38,4,1.109153435
-38,6,1.109753584
-38,8,1.111113095
-38,10,1.113229211
-38,12,1.116101922
-38,14,1.119733958
-38,16,1.1241308
-38,18,1.129300725
-38,20,1.13525487
-38,22,1.142007315
-38,24,1.149575209
-38,26,1.157978904
-38,28,1.167242139
-38,30,1.177392244
-38,32,1.188460389
-38,34,1.20048187
-38,36,1.213496447
-38,38,1.227548727
-38,40,1.24268862
-38,42,1.258971846
-38,44,1.276460545
-38,46,1.295223954
-38,48,1.315339217
-38,50,1.336892297
-38,52,1.359979059
-38,54,1.384706509
-38,56,1.411194253
-38,58,1.439576201
-38,60,1.470002568
-38,62,1.502642235
-38,64,1.537685542
-38,66,1.575347618
-38,68,1.615872356
-38,70,1.659537191
-38,72,1.70665888
-38,74,1.757600522
-38,76,1.812780158
-38,78,1.872681362
-36,-80,2.69395504
-36,-78,2.527414247
-36,-76,2.38210395
-36,-74,2.254399674
-36,-72,2.141459051
-36,-70,2.041021912
-36,-68,1.951268715
-36,-66,1.870718375
-36,-64,1.798153273
-36,-62,1.732563358
-36,-60,1.673103916
-36,-58,1.619063249
-36,-56,1.569837659
-36,-54,1.524911883
-36,-52,1.483843636
-36,-50,1.446251299
-36,-48,1.411804025
-36,-46,1.380213725
-36,-44,1.351228539
-36,-42,1.324627477
-36,-40,1.300215984
-36,-38,1.27782227
-36,-36,1.257294235
-36,-34,1.238496896
-36,-32,1.221310211
-36,-30,1.20562724
-36,-28,1.191352586
-36,-26,1.178401058
-36,-24,1.166696534
-36,-22,1.156170978
-36,-20,1.146763605
-36,-18,1.138420148
-36,-16,1.13109224
-36,-14,1.124736868
-36,-12,1.11931591
-36,-10,1.114795732
-36,-8,1.11114684
-36,-6,1.108343583
-36,-4,1.106363899
-36,-2,1.105189102
-36,0,1.104803698
-36,2,1.104043165
-36,4,1.104046029
-36,6,1.104808845
-36,8,1.106326748
-36,10,1.108597623
-36,12,1.11162208
-36,14,1.115403453
-36,16,1.119947818
-36,18,1.125264041
-36,20,1.131363848
-36,22,1.138261918
-36,24,1.145976005
-36,26,1.154527091
-36,28,1.163939563
-36,30,1.174241432
-36,32,1.185464588
-36,34,1.197645093
-36,36,1.210823527
-36,38,1.225045389
-36,40,1.240361551
-36,42,1.256828795
-36,44,1.274510423
-36,46,1.293476967
-36,48,1.313807005
-36,50,1.335588114
-36,52,1.358917967
-36,54,1.383905619
-36,56,1.410673005
-36,58,1.439356688
-36,60,1.470109929
-36,62,1.503105116
-36,64,1.538536651
-36,66,1.576624386
-36,68,1.617617737
-36,70,1.661800633
-36,72,1.7094975
-36,74,1.761080559
-36,76,1.816978757
-36,78,1.877688798
-34,-80,2.63593116
-34,-78,2.476526934
-34,-76,2.337090207
-34,-74,2.214276013
-34,-72,2.105448502
-34,-70,2.008502721
-34,-68,1.921737593
-34,-66,1.843763691
-34,-64,1.773435202
-34,-62,1.70979896
-34,-60,1.652055783
-34,-58,1.599530758
-34,-56,1.551650166
-34,-54,1.50792337
-34,-52,1.467928462
-34,-50,1.431300803
-34,-48,1.397723783
-34,-46,1.366921323
-34,-44,1.338651754
-34,-42,1.312702771
-34,-40,1.28888727
-34,-38,1.267039871
-34,-36,1.247014025
-34,-34,1.228679565
-34,-32,1.211920654
-34,-30,1.196634037
-34,-28,1.182727553
-34,-26,1.170118871
-34,-24,1.158734398
-34,-22,1.148508353
-34,-20,1.139381958
-34,-18,1.131302747
-34,-16,1.124223972
-34,-14,1.118104079
-34,-12,1.112906273
-34,-10,1.108598122
-34,-8,1.105151235
-34,-6,1.102540971
-34,-4,1.100746202
-34,-2,1.099749106
-34,0,1.099534996
-34,2,1.098945195
-34,4,1.099113763
-34,6,1.100037687
-34,8,1.101712762
-34,10,1.104137506
-34,12,1.107313142
-34,14,1.111243604
-34,16,1.115935562
-34,18,1.121398474
-34,20,1.127644658
-34,22,1.134689396
-34,24,1.142551059
-34,26,1.151251265
-34,28,1.160815064
-34,30,1.171271167
-34,32,1.1826522
-34,34,1.194995016
-34,36,1.208341046
-34,38,1.222736705
-34,40,1.238233871
-34,42,1.254890426
-34,44,1.272770886
-34,46,1.291947131
-34,48,1.312499242
-34,50,1.33451648
-34,52,1.35809842
-34,54,1.383356264
-34,56,1.410414391
-34,58,1.439412157
-34,60,1.470506028
-34,62,1.503872088
-34,64,1.539709023
-34,66,1.578241673
-34,68,1.619725291
-34,70,1.664450674
-34,72,1.712750376
-34,74,1.765006286
-34,76,1.821658934
-34,78,1.88321898
-32,-80,2.580909593
-32,-78,2.42814302
-32,-76,2.294190349
-32,-74,2.175957507
-32,-72,2.070995098
-32,-70,1.977339046
-32,-68,1.893396291
-32,-66,1.817861333
-32,-64,1.749654355
-32,-62,1.687874657
-32,-60,1.631765181
-32,-58,1.580685146
-32,-56,1.534088721
-32,-54,1.491508234
-32,-52,1.452540826
-32,-50,1.416837759
-32,-48,1.384095785
-32,-46,1.354050119
-32,-44,1.326468688
-32,-42,1.301147383
-32,-40,1.277906137
-32,-38,1.256585639
-32,-36,1.237044595
-32,-34,1.219157413
-32,-32,1.202812251
-32,-30,1.187909355
-32,-28,1.174359652
-32,-26,1.162083534
-32,-24,1.151009828
-32,-22,1.141074905
-32,-20,1.13222191
-32,-18,1.124400104
-32,-16,1.117564292
-32,-14,1.111674327
-32,-12,1.106694686
-32,-10,1.102594102
-32,-8,1.099345244
-32,-6,1.096924454
-32,-4,1.095311507
-32,-2,1.094489423
-32,0,1.094444302
-32,2,1.094023111
-32,4,1.094355611
-32,6,1.095439218
-32,8,1.097270371
-32,10,1.099848215
-32,12,1.103174582
-32,14,1.107254005
-32,16,1.112093747
-32,18,1.117703856
-32,20,1.124097251
-32,22,1.131289822
-32,24,1.139300565
-32,26,1.148151747
-32,28,1.157869096
-32,30,1.168482038
-32,32,1.180023961
-32,34,1.19253253
-32,36,1.206050054
-32,38,1.220623903
-32,40,1.236306995
-32,42,1.253158357
-32,44,1.271243772
-32,46,1.290636526
-32,48,1.311418272
-32,50,1.333680037
-32,52,1.357523382
-32,54,1.383061768
-32,56,1.41042214
-32,58,1.439746792
-32,60,1.471195563
-32,62,1.504948434
-32,64,1.541208607
-32,66,1.58020619
-32,68,1.622202607
-32,70,1.667495922
-32,72,1.716427299
-32,74,1.769388885
-32,76,1.826833506
-32,78,1.889286667
-30,-80,2.528688188
-30,-78,2.382104542
-30,-76,2.253279012
-30,-74,2.139343281
-30,-72,2.038016671
-30,-70,1.947463215
-30,-68,1.866188519
-30,-66,1.792964056
-30,-64,1.726770754
-30,-62,1.666756365
-30,-60,1.612202852
-30,-58,1.562501139
-30,-56,1.517131365
-30,-54,1.475647296
-30,-52,1.437663889
-30,-50,1.402847318
