,-80,-78,-76,-74,-72,-70,-68,-66,-64,-62,-60,-58,-56,-54,-52,-50,-48,-46,-44,-42,-40,-38,-36,-34,-32,-30,-28,-26,-24,-22,-20,-18,-16,-14,-12,-10,-8,-6,-4,-2,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80
-40,2.677620940799003,2.530618789633011,2.4013698166971635,2.285091994646611,2.180797194970516,2.088147416788921,2.0030509662640927,1.927241594974295,1.8566466057191713,1.7920555719084632,1.7343396923166787,1.6797803745192184,1.631032405188446,1.5844925092817825,1.541407345509859,1.5029902844901157,1.4658598420048443,1.4328716284042267,1.4007267386912885,1.3707904718894035,1.293914911629597,1.2729794807771404,1.2538048884995756,1.2362696775764463,1.2188145476503935,1.2042388174850418,1.191011116890346,1.1790534593141095,1.1668750838334738,1.157251307335802,1.1487095692397458,1.141199546698428,1.1346762228904357,1.12909933050825,1.1244335280630133,1.1206471233156705,1.1177124704158672,1.1156045808779231,1.1143027794553646,1.113788627246343,1.1140466715195831,1.1128063600361189,1.1122689681723172,1.112474197215338,1.1134158405917987,1.1150903177143938,1.1174956158154092,1.1206332740887401,1.1245070013475524,1.1291231384952052,1.1344900026389486,1.1406196577693353,1.1475259395867257,1.1552249660680698,1.163737386982378,1.1730860278094293,1.1832963219003196,1.1943984361582305,1.206425706513023,1.2194154853072918,1.2334096062613267,1.2498352769344467,1.2659761020742768,1.2832763887405334,1.3017996765772264,1.32303991384728,1.3442140709178974,1.366845538728276,1.3925123317131312,1.4183478072211968,1.4459582255922032,1.4754793241015045,1.508563990705053,1.5423525949729573,1.5785485540089916,1.618898228162882,1.6605388093644955,1.7068740853419688,1.7550262331775057,1.8069349841159652,1.864604891324041
-38,2.6210754987093923,2.481742818147366,2.3570572964441174,2.2468164342018824,2.1465958162858367,2.0560930064995087,1.9755053320590779,1.9008008805467775,1.832547195548578,1.771542538794098,1.714059587494402,1.6627201946931698,1.613815017707828,1.5685881902390884,1.5282425149837957,1.4893235201355386,1.4531792441452018,1.4210596981042363,1.38972103007613,1.3605380284794162,1.334792882486316,1.261851365188768,1.2432306974029619,1.2262061849565347,1.2092310964022723,1.1950929697453745,1.182271047660418,1.1706907983047024,1.1588705114716893,1.1495754503402587,1.1413413649233752,1.1341201135044334,1.127868195204488,1.1225471118541803,1.1167283544525868,1.1131662214319833,1.1104438909419205,1.108538304839855,1.1074283956968043,1.1070977452327548,1.107531262482154,1.1064667157072408,1.1061002033582075,1.1064698785040283,1.1075699920498137,1.1093974109199651,1.1119515502299233,1.1152336065256805,1.1192476256505681,1.1240006773421458,1.1295021243307841,1.1357634006158202,1.1427996722127856,1.150628241667475,1.1606446132509567,1.1701147827317235,1.1804466426680285,1.1916707270319418,1.2038186852768977,1.2169302972646947,1.2324612531511925,1.2476275048733485,1.2638987509391264,1.2813330398007714,1.3014402836501633,1.3213903830617022,1.3427172625040098,1.3655085435477703,1.3913343802059441,1.4173513975272602,1.445149781493336,1.4748700261235197,1.5081519912443853,1.5421750204345328,1.5786226371664365,1.619223265288062,1.6611613679724508,1.7062407868185205,1.7563363832499386,1.8086283981204296,1.86677047885314
-36,2.568902673262648,2.43487269621932,2.3165218074597576,2.209456144045425,2.1130271219764576,2.0271822086678206,1.947937913077995,1.8772928712771233,1.811192681330746,1.7505653851587917,1.6963870284296414,1.644954441368178,1.5974451125454525,1.5550279455335438,1.5142168335234196,1.4763198664180746,1.4426333571820464,1.409810453654249,1.3792557982604108,1.3507657988930928,1.3256705973272087,1.3008567731695624,1.2330625856392678,1.216528889184319,1.200002352895022,1.1862848872112088,1.1738539945475677,1.1626378267251847,1.1525719831213912,1.1421854763169614,1.134248596627682,1.1273060988602992,1.1213165061368526,1.1162426966659669,1.1120518635567807,1.1087147184270498,1.1048178940467295,1.1031121977818208,1.102193048016298,1.1020440045103872,1.102651315810789,1.1017592140090084,1.101560550964587,1.102091510254856,1.103346629278907,1.1053235760226034,1.1080224344157026,1.111445235483981,1.1155970778026782,1.120484548950334,1.126117484059096,1.13250802309097,1.1410593496229395,1.1490124111070446,1.1577731344954694,1.1673687512161863,1.1778267313957074,1.1891776643153957,1.2014557112825153,1.2160968381102546,1.2303470315541685,1.2456532094293702,1.2620681851586713,1.2796474855547249,1.2998714225923769,1.3199813217224194,1.34147475708281,1.364440556291014,1.3904220939893603,1.416627124476412,1.4446310213116125,1.474570917669091,1.5080835127271952,1.5423532731516665,1.5790652726449461,1.6199746983424228,1.6622306268594873,1.707657531569989,1.7581668408120694,1.8108796973965715,1.8678306148934407
-34,2.5201188747561676,2.391820363721664,2.277194224941632,2.1755325674549497,2.082627923538858,1.9984399865010007,1.9233660484795907,1.8534726453312924,1.789445042521542,1.7322191242668967,1.6780484476618707,1.628063699202925,1.5834564964840103,1.5406154072591545,1.5008644980594368,1.4639410290138228,1.431119354483566,1.3991105472884666,1.3692822646128875,1.3429666489054997,1.3169934779156562,1.2927660138186956,1.2701313854400926,1.207237453412431,1.1911329372595387,1.1778202515652498,1.1657655684661834,1.1548999878144792,1.1451615800652117,1.1350767660967045,1.12742709514762,1.1207545794984102,1.1150192319239896,1.1101853026135897,1.1062211845150376,1.1030984381303313,1.100793076658884,1.0979008760395312,1.0971671329177726,1.0971952407388297,1.097973107289746,1.0972498894492106,1.0972162308136566,1.0979063611525017,1.0993156148464065,1.101442222838792,1.1042867209555682,1.1078512616311373,1.112141811932127,1.1171659363519344,1.1242970598639612,1.1308165212052788,1.1381076364703477,1.146187985362599,1.155079146877751,1.1648059818905254,1.1753961121974015,1.1868805829491773,1.200676920083631,1.2140537731498942,1.2284413020809264,1.2438866014689356,1.260445144478686,1.2781763163042283,1.2985535397821086,1.3188269532380923,1.3404922704236746,1.3636383374102234,1.3898112146881032,1.4162161833917613,1.4444353583590306,1.4746063002930347,1.5083792983711535,1.5429115261559088,1.5799124842535854,1.6211780695283884,1.6637694364365727,1.7095664549844691,1.7588821138926205,1.8137303055021328,1.8711818709192585
-32,2.474471481884837,2.35146777746678,2.241320697235614,2.1421948719446595,2.0540316534447154,1.97268772089456,1.8985783393960318,1.8308436948357043,1.7703715243518998,1.7132496114603366,1.6606147237991344,1.6136170764751674,1.5686121095089132,1.5268924058584687,1.4881523081470438,1.4537133195727803,1.4201633559371503,1.3889211068698144,1.3597838463691643,1.3341240327762114,1.308747318233612,1.2850445878571455,1.2629234182768652,1.2437424917565283,1.182622119788707,1.1696992922614502,1.158007752517632,1.1474809506983874,1.1380592467314854,1.1282553095083971,1.1208838120588933,1.1144728465430185,1.1089840619356743,1.1043830868615006,1.1006391976828631,1.0977255736485279,1.0956190237835715,1.0942986107929547,1.0937470415110777,1.0939503121164715,1.09350415936153,1.0929464085825862,1.0930745242911681,1.0939207955301329,1.0954812273609482,1.0977544509814143,1.1007414888827003,1.1058207357361352,1.1102442930428538,1.1153982719098718,1.1212939049292168,1.127944324697788,1.1353650344004018,1.143574663272625,1.1525955140999131,1.1624526052385216,1.1731741921838124,1.1847919429400926,1.1987311029848005,1.2122432891461035,1.226769908379511,1.2423602961654947,1.2590689976004006,1.278392642399154,1.297515177394453,1.317955921067451,1.3397955629829272,1.3631265492977243,1.3895363022944878,1.4161499678787048,1.4445916197475401,1.4750010983894655,1.5090888424686757,1.543898692537192,1.5812006968307109,1.6212164761246348,1.6658317803219238,1.7120232746115867,1.7617771847397845,1.8154597442415739,1.875233170043771
-30,2.430435806450536,2.3136286922568137,2.207639394206439,2.112072264855675,2.025532519506121,1.948446839819402,1.8766593816441104,1.8109739035204357,1.750706628052841,1.6968723915174693,1.6456535333201563,1.5983106613458131,1.5544696078925155,1.5138132597773666,1.4776452610220994,1.442475480552612,1.4097249392942615,1.3792055694582952,1.3522925659829448,1.325708452679735,1.300887149560467,1.2777065838868444,1.2560682936708607,1.2373634353503777,1.2184878554663547,1.161926725025421,1.1505853291247505,1.1403857803064406,1.1312705708174033,1.1217251123806626,1.1146236030164902,1.1084670580089333,1.1032181773683232,1.0988437366384856,1.095314755648889,1.092605615283586,1.0906936081613354,1.0895589196630024,1.0891852882342314,1.0895592068041107,1.0906692550126287,1.090272159648253,1.0905571226378798,1.0915544082703972,1.0932608660113559,1.0956758587182391,1.0988009667469072,1.1026401211416834,1.1071988823605627,1.1124865147894694,1.1185140069908672,1.1252947961149484,1.132845571622933,1.1411856412681847,1.1503373473344523,1.1603261667410985,1.1711808888279744,1.1843578199830733,1.197036442763498,1.2106888441009651,1.2253599094452763,1.2410994396096062,1.2579625944961357,1.27601051763543,1.2967775304438367,1.3173920483678503,1.3394163811570206,1.362942862962461,1.3880740297400749,1.4164536189867485,1.4451308640583458,1.47579255757192,1.5085984754351025,1.5453472750173676,1.5829709270734031,1.623336757917566,1.6666988909236218,1.7133449963928804,1.7653060706228874,1.819508642309438,1.8781201074739284
-28,2.3902151776202873,2.2766314299366726,2.1745007134008474,2.0837602571562925,2.000086881898664,1.9239119723246827,1.8543154337477243,1.7922684458420255,1.7337028582427996,1.6796999279266225,1.6298462182837454,1.5837288520447175,1.542681734825706,1.5029983410080427,1.466099598560564,1.431761866384801,1.3997653008534579,1.3715472556362758,1.3436884102582818,1.3176892321823144,1.2933991747350841,1.270720162185995,1.2510901162138932,1.2312926603143561,1.2128118961434593,1.1955748075971793,1.1435027901309214,1.133620097026376,1.12480139359362,1.115492201839598,1.1086526311596336,1.1027431747092316,1.0977279975719707,1.0935753295076382,1.0902570425370612,1.0877482694898613,1.0860271998120767,1.085075026789833,1.0848765906345306,1.0854188789776007,1.0866909074941395,1.0864543613796007,1.0868967183667761,1.08804645003639,1.0899011594892345,1.0924603627097238,1.0957258606002214,1.099702371217251,1.10439621902968,1.1098168518284663,1.1159752603257294,1.1228862557353763,1.130567132169338,1.1390375159271755,1.148320350393344,1.1584414363328528,1.169431892265644,1.1827984106268181,1.1956156710357582,1.2094102012209769,1.224227898212012,1.2401191383100099,1.2571426084905306,1.2753579835874018,1.2963626404595554,1.3171577843906803,1.3393737902669578,1.3631064143697134,1.3884565040061232,1.415539736520065,1.44608089799084,1.4770121835004504,1.5101085087013335,1.5455510015323919,1.5835432013964246,1.626008680070332,1.6697809593262138,1.7168800260637933,1.7676399659635462,1.8243112742940433,1.8835435552081978
-26,2.352530857304714,2.243153584127609,2.144619487952113,2.0554574129801106,1.976160520209466,1.9023211700426725,1.8347777642935768,1.7728117743738965,1.7158261843725757,1.6651110762332377,1.6165254701985645,1.5715491776826107,1.529832651174345,1.4910957628018568,1.455068360381496,1.4232255509625593,1.3919280638839016,1.3627312030926029,1.335478836412227,1.3100320227249156,1.28625462826047,1.2656659618828852,1.2449064114011232,1.2255137366966304,1.2074173599340727,1.1905414476726788,1.1748087438523418,1.1271927928147543,1.1171025147546847,1.109562190901551,1.102976395965249,1.0973065229621533,1.0925180399617034,1.0885804853459262,1.085466713762018,1.0831528109942834,1.0816179766443355,1.0808444394768495,1.0808175190005267,1.0815248965541724,1.0829566766552383,1.0828783648477656,1.0834765835181477,1.0847778832884587,1.0867804055069001,1.0894836187105028,1.0928907111537511,1.0970066444803042,1.1018384243049404,1.1073931763957394,1.1136851323165817,1.1207295756219744,1.1285439824680803,1.137148499922605,1.146566539682051,1.1568245097165644,1.1679523658814426,1.1799826138601137,1.194485183361652,1.2084287636367208,1.223400283663838,1.2394512342807296,1.2566385606127628,1.2750250716680447,1.2946793340431864,1.3172912263462064,1.3397092167031102,1.3636537204286165,1.3892301417799227,1.4165570275536739,1.44576320852976,1.4787113475003342,1.5121121854626145,1.547887055366653,1.586241587985368,1.6274087740043701,1.6735248505008815,1.7211044761560077,1.772398293299289,1.8277946123721678,1.8877436273367194
-24,2.3172138277664467,2.21174361878497,2.1165579594410016,2.0302936970308445,1.951807855023587,1.8801594267791708,1.8164049373333733,1.756139940016068,1.7006728045106088,1.6495057466555634,1.6021538602574226,1.558275128658593,1.5193819214004516,1.4815256317614691,1.4463014754832193,1.4134733703806683,1.3828656956266308,1.3542950103345883,1.3276185564282235,1.3044113171484484,1.2811107580994736,1.2593461799952173,1.2390050258850485,1.2200086944990514,1.2022752284322868,1.185736929308035,1.1719470050920484,1.1575905771437203,1.1112251756418456,1.103945562880194,1.097605618642078,1.0921679669026265,1.0875995110027508,1.083870938998533,1.0809559372133917,1.07883192203856,1.0774787088114839,1.0768794854025816,1.077020282913573,1.0778894723516685,1.0794776947414488,1.0795542951547992,1.0803048802730926,1.081754642793926,1.0839016606566387,1.0867467933108153,1.090293507980312,1.0945468613356204,1.099514531448528,1.1052065421681485,1.1116361327569575,1.1188182568924445,1.1267703813174283,1.135513954486756,1.1450728979721505,1.155474154055133,1.166747985427876,1.1789228816631292,1.1936473617703336,1.2077492510573808,1.2228848703017998,1.2391065043272207,1.256467795000268,1.2750346224817803,1.2948785914355194,1.3160796393908158,1.340450645927808,1.364620679852911,1.3904387128110671,1.41802388464263,1.4475080509037896,1.4790419744279228,1.5127935490196418,1.5508124541154618,1.589552237508556,1.631140875726771,1.675848714157587,1.7239816361415248,1.775891859377219,1.8340674226153029,1.8947240869374649
-22,2.2823145759162533,2.1822761832151856,2.090213181549127,2.0066523449692957,1.930523850265324,1.8609367194880366,1.7971417481295942,1.7384845194605403,1.6844270374658463,1.6365549987893002,1.590328334347747,1.5474730816988418,1.5076723403494439,1.4706641116398025,1.43621079294125,1.4041041753722205,1.3760162405238816,1.3480230154956723,1.3218827589299695,1.2974552935294905,1.2746233432883405,1.2532895630654222,1.2333510380512025,1.214727923149088,1.1990745582598659,1.1828519677649485,1.167733332802137,1.1536694304254573,1.140609304089736,1.0986627685380563,1.0925633796891916,1.08735398435665,1.0830018587438348,1.079479097987383,1.0767605671667424,1.0748242578267877,1.0736511911871074,1.0732254255011855,1.0735335399707753,1.0745643436304646,1.0763093188457529,1.076541079101211,1.0774449030194704,1.079043897219985,1.08133577485011,1.0843223561174389,1.088007635244337,1.0923972329178766,1.097499194206062,1.1033246705706783,1.1098870099405123,1.1172020028493468,1.1252880460807586,1.1341664866958578,1.143861389537922,1.1544002985128627,1.1658147049746674,1.1781429790095224,1.1914206901251423,1.2056907733554898,1.2227351336777954,1.2391202561654686,1.2566561653722261,1.2754063001512954,1.2954498162588752,1.3168670741331447,1.3397424597370826,1.364167225822211,1.390257860181766,1.4199953900339521,1.4497780433019336,1.481629257148748,1.5157244652205366,1.5522562828683932,1.5914380329247175,1.6335113738233444,1.680850873301444,1.7295324160626724,1.7820497782532874,1.838808968012648,1.9002845334087934
-20,2.2510588322949863,2.1525925207834726,2.063424528008678,1.9844546021105498,1.9105360935360254,1.8428837093805437,1.7807965227195246,1.7236537122817575,1.6709445286689084,1.6222258878767897,1.5771251528901504,1.5352948776718187,1.4984520431189197,1.4622390105649734,1.4285151610424804,1.3970688925790928,1.3677197527580924,1.340305349382393,1.31468997340279,1.2907490344378172,1.2683633167592445,1.249321658240048,1.2297573219877151,1.2114848288113476,1.1944299130471727,1.178523883546301,1.163697932478876,1.149909835609073,1.1371116071996907,1.125255917142874,1.0878750876734924,1.0828852634296053,1.078742302926858,1.0754188202378938,1.0728906141102394,1.071136436211088,1.0683938247284852,1.0681335697028724,1.0686016803916176,1.069787790080275,1.0716838374278506,1.0720687095178567,1.0731247775071415,1.0748726555664123,1.0773122450088912,1.0804441473132274,1.0842724217556248,1.0888043491336923,1.0957903256364454,1.1017554581244315,1.1084579797048018,1.1159141965529835,1.1241427686640015,1.1331654626625245,1.1430077430568883,1.1536976857310723,1.1652671525155762,1.1777449908753765,1.191175352015205,1.2056036211972565,1.2210782886384528,1.2376532501989086,1.2553889834912526,1.2762721783936375,1.2965218892025323,1.3181476123900824,1.3412445910882427,1.3659111659913217,1.3922610210420416,1.4204194422232104,1.4505348811387302,1.482747460596617,1.5193757478365852,1.556292656636521,1.595897400516526,1.638444666499455,1.684214098894631,1.7335244704448347,1.7867408729767806,1.8442811528641896,1.9066340515873383
-18,2.221763748870185,2.126457476170181,2.0400193381812413,1.9613402168916114,1.8894722112255211,1.8236290267071347,1.7654651403709607,1.709750482516813,1.658314902839377,1.610738120787131,1.566669891049141,1.5257661285281654,1.4876874794669606,1.4522471163113215,1.4192106301949914,1.388401920053701,1.359638610930337,1.3349012277560799,1.3097745196765056,1.286283573056139,1.264316972951315,1.243783284073524,1.2245929376513756,1.2066618012013632,1.189925648889817,1.174322271364908,1.1597828172253557,1.1462611579283437,1.1337133591624902,1.1220921753651198,1.1132651001919305,1.0769123422188698,1.0729681073764679,1.0698344186439304,1.0674880489776877,1.065908688815973,1.0650788533780815,1.0649840603143745,1.065612230729321,1.0669537777049436,1.0690013948808603,1.0695361428215884,1.0707408772328013,1.0726346951905907,1.0752179192140279,1.0784928341367084,1.0824637864440108,1.0871380008942297,1.0925221575721147,1.0986298749073278,1.1054758435137155,1.1130770082576396,1.1214529314695212,1.1325115138899549,1.1425013634279466,1.153342549396808,1.1650673234324085,1.177711955511015,1.1913143250061549,1.2059175509070892,1.221574920288448,1.2383418187418802,1.2562792442286599,1.2754550683906094,1.2959380291817144,1.317810484419942,1.3411706822554228,1.3682826524538434,1.394924915072777,1.423397613673167,1.453829673600313,1.486383574011662,1.5212452673222516,1.5586145470832715,1.59871565892562,1.6418102947911997,1.6881847857032248,1.7381649314857635,1.7946732682468736,1.852967652954218,1.91618296608612
-16,2.194312435030494,2.101951684144804,2.0180696011511645,1.9416140932635464,1.8716983720926414,1.8075714631446282,1.7485998644919776,1.6942294947135517,1.644001882137152,1.5974888103809173,1.5569173873995623,1.5168794917445971,1.4795962223627848,1.4448756187340854,1.412499791955648,1.3822934494094976,1.3540850423687334,1.3277321217362554,1.3030889007534419,1.2800414426854891,1.2584927804206654,1.2383349527427108,1.2194969396709927,1.2019028777991891,1.1876226078441021,1.17230449859003,1.1580317298836558,1.1447632042407343,1.132454607458077,1.1210594751688223,1.1105456705228725,1.1008753164542222,1.0693197245156305,1.0663758212782297,1.0642113147307624,1.0628066450232336,1.0621453252141313,1.0622134653994366,1.0629995646913384,1.0644945339910712,1.0666915196912783,1.067373637093128,1.068724765433608,1.0707620806077394,1.0734863834062842,1.076900215250059,1.081009005504295,1.0858198134807535,1.0913427580170834,1.0975902248934148,1.1045770115816085,1.1123198391948321,1.120839277030115,1.1301588780044132,1.1403047862222349,1.1513066661580973,1.1631973650812033,1.1760139228833189,1.1897961527706424,1.20672187014784,1.222567440517414,1.2395288660012014,1.2576706361955272,1.2770625008309762,1.2977810579633937,1.3199084106141892,1.3435324284715575,1.3687658923527302,1.3957252985383577,1.4245404305868554,1.4553439740606178,1.4883011030122364,1.5236017240375344,1.5641186556313054,1.6047187397803726,1.6483471189683792,1.695292469845936,1.7459104860098877,1.8005886129419095,1.859769370249832,1.9239784958354054
-14,2.1685990669999278,2.0789905776941557,1.9974988892470602,1.9231279854154282,1.8550452185454647,1.7925340753150485,1.7349964129964361,1.6819025033002342,1.6328155402639517,1.5873273076244292,1.545117606295758,1.5058859156869844,1.4693818822628124,1.435385328353194,1.4036761779258593,1.3766797754486748,1.3490010429091284,1.3231345301154511,1.298936645981576,1.2763046914239926,1.2551394430257685,1.2353396239424277,1.2168359066788053,1.1995529967148943,1.1834130755631296,1.1683677409002342,1.1543617190072706,1.1413422427714792,1.129263776577142,1.1180918276259437,1.1077874511508068,1.098321101673078,1.0896647642696091,1.06342642028514,1.0614402389463382,1.060207439406456,1.0597122646119768,1.0599413550087697,1.0608838048684346,1.0625312648186642,1.064877518795278,1.0657064649172172,1.06720388102279,1.0693851272571597,1.0722514565057009,1.0758054456062827,1.0800527320942963,1.0850011267689652,1.0906618369064416,1.097047597984085,1.104173841502405,1.1120585389391238,1.1207220462324674,1.1301883650351114,1.140484609806833,1.1516395574327989,1.1636873391934495,1.1766668967405773,1.1906200751712341,1.2055942845105692,1.221641554829247,1.2388159017696485,1.2571822701623938,1.2768122561893984,1.297783980795491,1.3201819958107943,1.3440951289877918,1.3722840449543252,1.3995555297916153,1.4287055342507367,1.4598831418964007,1.4932551502692197,1.5289951658345178,1.567324084425902,1.6084795753417007,1.6527192115848894,1.7003438208921535,1.7517169544106639,1.8072379610953797,1.867363077112471,1.9326355097259746
-12,2.1445296998866104,2.057491355527779,1.9782379929947767,1.905821871236031,1.8394617392793151,1.7784728603788549,1.7222841464349887,1.6703979156402324,1.6223872001695447,1.577869711107721,1.536534517470812,1.4980964401137729,1.4623168497053853,1.428977355741306,1.397869334569805,1.3687825074531832,1.3416039401626216,1.3161933878391352,1.2924294892210868,1.2702111441586557,1.2494235978815957,1.229985264244656,1.2118100684512483,1.1948277630885946,1.181685344067261,1.1669053341553837,1.1531492103639143,1.1403656731388616,1.1285118161840255,1.1175533588246558,1.1074523948696342,1.098180589657622,1.089710748822246,1.0820140565678302,1.056677617049077,1.0556088048055952,1.0552724778433467,1.0556561156596838,1.056749450036118,1.0585445412346877,1.0610356427676269,1.0620118414306203,1.0636569205763036,1.0659842536627413,1.0689955160467397,1.0726945820291616,1.0770870422597865,1.0821806873033615,1.0879871589036954,1.0945202929810522,1.1017958765118894,1.1098326250189756,1.118651677619528,1.1282774775684625,1.138737698128572,1.1500625458238443,1.1622860968946458,1.1781681264434902,1.192297299037289,1.2074550804808386,1.2236911841773697,1.2410662275695297,1.2596460749956,1.2795031263827528,1.3007148752442719,1.3233690656768629,1.347567462635619,1.3734171058941058,1.4010380962522442,1.430566293622904,1.4621543721867676,1.4959733522966232,1.532201643708105,1.5710665759506741,1.612810803454589,1.657700473206516,1.706047374852526,1.7582243544290197,1.8146420836623327,1.8757755921294805,1.942182488881951
-10,2.1220142387299115,2.037378669474182,1.960220277117844,1.8896431518821335,1.8249009992621912,1.765345557204662,1.7104300494856177,1.6596839132110703,1.612690425618754,1.5690911311894449,1.5285854266122003,1.490899930785386,1.4558086495709375,1.4230940188515981,1.392553866129324,1.3639882351518384,1.3372920783585593,1.3123253753861157,1.2889741357576285,1.2671387309491826,1.2467055124572544,1.2275987981621836,1.2097326019081311,1.1930396747457273,1.1774613408376855,1.1629395413125156,1.14942653024862,1.136870793223719,1.1252347214648422,1.1144808564034119,1.1045778354626261,1.0954956713576758,1.0872033655176216,1.0796801715551343,1.072907315883686,1.053984713987228,1.053807846834824,1.054346442593613,1.0555909271466923,1.0575340768515413,1.0601708461981145,1.0612892319594858,1.0630766661973576,1.0655450113365592,1.0686964452501981,1.0725351841904662,1.0770675187887833,1.0823013283940444,1.08824953525708,1.0949262294313247,1.102348001428325,1.1105340803246717,1.1195064311989924,1.1292899674314558,1.1399104167312188,1.1513963628231958,1.1637872559823361,1.177123592999383,1.191449389935899,1.2068134782206867,1.2232668969554505,1.2408712652008425,1.2596942248259204,1.2798095542020231,1.3012970946366305,1.3242463603812813,1.3487613416689443,1.374951767040259,1.4029408773510057,1.4328678465125777,1.464889339891722,1.499181068997759,1.535926191534211,1.5753582997310946,1.6177276352551262,1.6633076447667323,1.712421436919593,1.7654529507538088,1.8228254695305215,1.8850337730859752,1.9526505287957467
-8,2.096187349871173,2.013718283123594,1.9433902855243608,1.874540959820025,1.8113197234909844,1.7531148030048838,1.6994003321397253,1.6497310192617054,1.603698552115623,1.560969472579049,1.5212492632470351,1.4842779752786417,1.4498410505062693,1.4177202962104491,1.3877173561537914,1.3596513715324947,1.3334153499558579,1.3088723784009801,1.2859156742026636,1.2644459648508524,1.244352492892041,1.2255633139661781,1.207994318742522,1.1915797437074376,1.1762639060723046,1.1619894086454639,1.148710529541184,1.136376611207158,1.1249518056548877,1.1143994948957905,1.1046891311682374,1.095791704635936,1.0876775188447168,1.080326035194144,1.073719518576224,1.0678410010666053,1.049772190502843,1.0504607799116614,1.051852221326879,1.0539398467902266,1.0567192284345406,1.0579830001485122,1.059916754751902,1.0625304423358701,1.0658269222181465,1.0698111554959149,1.0744900007983447,1.07987181325652,1.0859687007924486,1.0927965167744298,1.100372247092956,1.1087157458851655,1.117849780860628,1.1278000792839986,1.1385939366565043,1.150259557273888,1.162836687467609,1.1763678136148399,1.1908978792729448,1.2064764438186653,1.2231563198922957,1.2409998369241968,1.260076739443756,1.280462631482782,1.3022391901977095,1.3254980464885573,1.3503454715931684,1.3768945957909162,1.40527147022243,1.435619109558644,1.4680982377743699,1.502889434422945,1.5401808201261746,1.580213882425296,1.6232456700811082,1.6695572563154024,1.7194858209153432,1.773425923293554,1.8373844789151308,1.9006110558676355,1.9693753685729374
-6,2.0760558857075306,1.9957138274032689,1.9222795338728484,1.8549678748892588,1.7931000010525133,1.7360917449370292,1.6834468975906183,1.6347255232205744,1.5895593687102334,1.547613185445989,1.5086024649886924,1.478212916231403,1.4443978260115373,1.4128417913688665,1.3833502815925858,1.3557602159578972,1.329962707531448,1.3058245704749052,1.283245172006254,1.2621247216417328,1.2423574082211017,1.2238729166906899,1.206589673223384,1.1904427868399254,1.1753796576898663,1.1613437616733644,1.1482908386990232,1.1361718331301227,1.124951803756921,1.1145950144889762,1.1050721004227113,1.096354866468365,1.0884148301064667,1.0812313256325878,1.0747880195826374,1.0690683523257047,1.0640585822588282,1.0468230762116568,1.0483600908760988,1.0505912340677095,1.0535126336863285,1.0549210239269264,1.0570008140810727,1.0597600091450008,1.063201944771732,1.06733222378492,1.072158639632707,1.077690611645222,1.0839384523334186,1.090919847715008,1.0986526381952817,1.107157199306798,1.1164568836789672,1.1265782936759101,1.137550530805134,1.1494015833201914,1.1621713245417549,1.1759040138217625,1.1906456354617205,1.2064470987490725,1.2233629172527236,1.241456288544322,1.2607988499079847,1.281467911021155,1.3035472856002162,1.3271309602117947,1.35232762853911,1.3853373948627368,1.4140583382021412,1.4447830824893004,1.4776746917640828,1.512911198715672,1.5507060463915672,1.591288931492966,1.634927176070725,1.681926569456467,1.7326239856393764,1.7874226268863311,1.8467683273514188,1.9111943833654153,1.9813128512855227
-4,2.057263241147886,1.9789134934312762,1.9072206048442752,1.841448826405138,1.7809432698106529,1.7251482891285037,1.6735855947305458,1.6258357792146028,1.5815438695348294,1.5403866809312745,1.502092490991001,1.4664159534038184,1.433138526538703,1.4020746159988562,1.3730486972503078,1.345902253376173,1.3205120889617321,1.296753487227145,1.274519427787038,1.2537146448093803,1.234249219985849,1.2160440957692968,1.1990285935771576,1.1831407473976585,1.1683253715091078,1.1545285975958994,1.1416984955945515,1.129794714580954,1.1187787292439713,1.1086107178958655,1.0992640535772427,1.0907140663979527,1.0829376031156923,1.0759137087114445,1.0696240313174226,1.0640528906224351,1.0591861722286318,1.05501303935253,1.0515272556490047,1.053911151408402,1.0569836800798307,1.058531765341599,1.0607514909459232,1.0636487056225692,1.067226506014342,1.0714922064839176,1.0764542314789918,1.0821232622014323,1.0885123810141701,1.095637330277372,1.1035154704118382,1.1121701145175085,1.1216139011567687,1.1318810110004018,1.143003589467572,1.1550158640045256,1.167954242263596,1.1818674696852995,1.1968036877798416,1.2128112522119388,1.2299460464902807,1.2482725711028504,1.2678592134466555,1.288788470729393,1.3111470054858305,1.3350270861491003,1.3605432973086915,1.387804407303649,1.4169476925945983,1.4481318505219483,1.4815231236165498,1.517305833603219,1.5557010377457074,1.5969451588985335,1.6413149875697661,1.6891249361431624,1.7407255318381336,1.7965313976236128,1.857009151243403,1.9227122926433338,1.9942743635701758
